id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
2Ed1mG3V,Classical,resign,1,Queen's Pawn,white,73,jpokerflat,1726,caltit,1711
eUaQ5sWm,Rapid,resign,2,Caro-Kann Defense,white,97,locucarro,1693,jpokerflat,1743
qTVP4j9X,Rapid,resign,3,Queen's Pawn Game: Mason Attack,black,21,degre,1696,jpokerflat,1729
vKfImRmA,Rapid,draw,3,Queen's Pawn Game: Mason Attack,draw,88,jpokerflat,1732,lolmaster123,1652
AmROOVKU,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,81,jpokerflat,1718,loogos,1696
XS2Wqewv,Rapid,outoftime,3,Queen's Pawn Game: Mason Attack,black,76,jpokerflat,1742,giamp8,1533
tS6tvGNk,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,65,jpokerflat,1712,eus1968,1605
3f35Wlwk,Rapid,resign,3,Queen's Pawn Game: Mason Attack,black,52,jpokerflat,1733,baal19,1666
BvQR69NU,Rapid,resign,8,French Defense: Advance Variation,white,75,evgenyi,1731,jpokerflat,1735
rBkEVEK8,Rapid,mate,3,Queen's Pawn Game: Mason Attack,white,149,jpokerflat,1722,dedjkenator,1600
RaaXitQr,Rapid,mate,2,Horwitz Defense,black,96,jpokerflat,1746,andrey111111,1683
DkQgh5HY,Rapid,resign,11,French Defense: Winawer Variation |  Advance Variation #2,white,89,podnimaya_znamya,1794,jpokerflat,1765
qHIxUJal,Rapid,resign,1,Queen's Pawn,white,48,jpokerflat,1729,capobruno,1564
AbL4qbvl,Rapid,outoftime,2,Zukertort Opening: Black Mustang Defense,black,38,kanchanfromindia,846,laode_syahril,2119
TmYoZ2Mr,Rapid,mate,6,French Defense: Marshall Variation,black,72,laode_syahril,2147,domyaty1953,2113
uhxTJwPQ,Rapid,draw,14,Queen's Gambit Declined: Lasker Defense,draw,68,bauss54,2044,laode_syahril,2156
pCRElg8p,Rapid,mate,6,Sicilian Defense #2,black,132,laode_syahril,2192,ginreck,2103
wxX0bHAT,Rapid,resign,4,King's Indian Attack: Symmetrical Defense,white,22,laode_syahril,2178,bringue,1955
6ee1MEvP,Rapid,resign,7,Nimzo-Indian Defense: Classical Variation,black,56,andybar,1928,laode_syahril,2164
zxCdZkPq,Rapid,mate,8,Queen's Indian Defense: Fianchetto Traditional,white,85,laode_syahril,2203,karakiller87,2040
hVtDBDkG,Rapid,resign,9,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,black,44,ae_mat,1833,laode_syahril,2193
b59NpQuW,Rapid,outoftime,11,Semi-Slav Defense: Stoltz Variation,black,80,erdene123,1980,laode_syahril,2173
OHVh1oko,Rapid,resign,16,Gruenfeld Defense: Exchange Variation |  Spassky Variation,white,43,laode_syahril,2147,erdene123,2008
lmk7lokQ,Rapid,mate,15,Caro-Kann Defense: Classical |  Spassky Variation,black,98,beamall,2104,laode_syahril,2098
34BzwAwa,Rapid,mate,7,Four Knights Game: Spanish Variation,white,43,laode_syahril,2029,beamall,2117
neB5oibq,Rapid,draw,8,Semi-Slav Defense,draw,57,beamall,2120,laode_syahril,2010
63PiJLzL,Rapid,mate,5,Queen's Pawn Game: London System,black,70,nichecorner,1706,laode_syahril,1983
XKAotDZv,Rapid,resign,7,Scotch Game,white,49,laode_syahril,1906,posmacaco,1928
Xm7neWCT,Rapid,resign,4,Reti Opening: Reti Accepted,white,107,laode_syahril,1833,srinathpads,1719
2KGzYnb8,Rapid,mate,5,Caro-Kann Defense: Advance Variation,black,52,srinathpads,1728,laode_syahril,1662
ZWLHvQT9,Rapid,resign,10,Semi-Slav Defense: Normal Variation,white,39,laode_syahril,1500,memoryst,1500
kOxDbue2,Classical,resign,8,English Opening: King's English Variation |  Taimanov Variation,white,53,erx0r,1757,dumbluck,1992
ZEroJxFf,Classical,resign,7,French Defense: Exchange Variation |  Monte Carlo Variation,black,46,dumbluck,2022,kimaga,1865
iePNTV78,Rapid,resign,6,King's Gambit Declined |  Miles Defense,black,34,danielvsk,1708,dumbluck,2016
Hj5KPRXb,Rapid,resign,10,Ruy Lopez: Berlin Defense |  l'Hermet Variation,black,60,elcazador201,1608,dumbluck,2012
T7dwhqQ5,Rapid,mate,9,Italian Game: Scotch Gambit,white,37,aldali,1806,dumbluck,2048
GiMAcWct,Rapid,resign,2,Zukertort Opening: Black Mustang Defense,black,118,apostheosis,1934,dumbluck,2031
A02Mshug,Rapid,resign,6,Queen's Gambit Refused: Chigorin Defense #3,black,182,darkest_moment,1787,dumbluck,2020
t69kqnWh,Rapid,resign,2,Nimzowitsch Defense,black,2,adcz,1728,dumbluck,2012
1cln6LHK,Rapid,resign,6,Queen's Gambit Refused: Chigorin Defense #3,black,38,kasparock0967,1851,dumbluck,1996
daayGWfk,Rapid,draw,6,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,draw,51,alfonso74,1936,dumbluck,2001
GF90gq47,Rapid,outoftime,7,Four Knights Game: Gunsberg Variation,black,60,lurtrester,1957,dumbluck,1972
X6oE2N0s,Rapid,outoftime,5,Ponziani Opening,black,38,chess12377,1858,dumbluck,1948
NjcbiyTR,Rapid,mate,6,King's Gambit Declined |  Miles Defense,white,45,stringr4y,2027,dumbluck,1976
sWk7HRlo,Blitz,resign,3,Queen's Pawn Game: Mason Attack,white,27,paul-b,2094,dumbluck,2004
XtlmMajc,Rapid,resign,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,black,82,jrsc,2095,dumbluck,1947
6sLz9yMf,Rapid,mate,4,Queen's Pawn Game: Chigorin Variation,black,110,joseneto95,1964,dumbluck,1892
y6gGuSSY,Rapid,mate,10,Italian Game: Two Knights Defense |  Fritz Variation,white,65,lostearthworm,1955,dumbluck,1942
0cWN406h,Rapid,resign,8,Scotch Game: Classical Variation,white,35,sussanita,2215,dumbluck,1966
XBFWTjXc,Rapid,mate,8,Scotch Game: Classical Variation,white,75,sussanita,2203,dumbluck,1997
OxAnNlyf,Rapid,draw,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,draw,147,lurtrester,1986,dumbluck,2001
JIK0gMs3,Rapid,resign,3,Queen's Pawn Game #2,black,84,joseisidro,2047,dumbluck,1855
vHslXAkU,Blitz,mate,2,Nimzowitsch Defense,black,62,dodo-152,1702,dumbluck,1748
5ajFuLhq,Rapid,resign,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,black,87,malatestabr,1625,dumbluck,1500
IsrvOLZO,Rapid,resign,4,Sicilian Defense: Closed Variation |  Traditional,black,30,claner,1644,physicist1993,1810
NTjCagBR,Rapid,mate,10,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,white,127,alishameli1380,1725,erdugliano71,1984
0szxiSdT,Rapid,mate,2,Sicilian Defense,black,36,s_hari,1143,erdugliano71,1984
rjbdkm9Y,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,49,erdugliano71,1983,vkmansftw,1281
felFqnzl,Rapid,resign,5,Sicilian Defense: Delayed Alapin Variation,black,28,totallooser,1840,erdugliano71,1975
p7GC1zEA,Rapid,resign,4,Sicilian Defense: Closed,white,64,turkishcoffee,2091,erdugliano71,1985
RL7HEfVX,Rapid,resign,4,Sicilian Defense: French Variation,black,138,graho,1891,erdugliano71,1974
ijwWWCbq,Rapid,resign,4,English Opening: Anglo-Indian Defense |  Scandinavian Defense,white,111,heartless_mf,1827,erdugliano71,1994
tlMJj6K7,Rapid,mate,2,Indian Game,black,64,erdugliano71,2003,kurshev,2121
PQcIOgIT,Rapid,resign,4,Slav Defense,white,70,erdugliano71,2002,edik1ng,1499
c399HvA0,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,51,erdugliano71,1986,st2orm,2028
BMh2IFcN,Rapid,mate,2,Sicilian Defense,black,132,koskor,1769,erdugliano71,1980
7uN9fAX2,Rapid,draw,8,Slav Defense: Quiet Variation |  Pin Defense,draw,93,miladahmadiasl,2050,erdugliano71,1973
loywlU9T,Rapid,draw,10,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,draw,91,celkil01,1904,erdugliano71,1976
VKToQUtg,Rapid,resign,3,Sicilian Defense: Staunton-Cochrane Variation,black,58,rhama_25,1659,erdugliano71,1971
n4o1FqOr,Rapid,mate,3,Queen's Pawn Game: Mason Attack,white,39,erdugliano71,1965,mmaric,1741
QsPOyRNm,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,57,erdugliano71,1962,galbert,1559
tNp7wmDA,Rapid,mate,4,King's Indian Attack,black,68,heartless_mf,1839,erdugliano71,1952
WoZqU6Ur,Rapid,resign,3,Queen's Pawn Game: Mason Attack,black,67,bodc,1702,erdugliano71,1946
KAYHgLSs,Rapid,outoftime,8,Sicilian Defense: Paulsen Variation,black,146,radiomaryjak,1974,erdugliano71,1929
ECQZchLt,Rapid,resign,2,Dutch Defense,white,61,erdugliano71,1919,selami011235,1798
LZ5Lq6UE,Rapid,resign,11,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,black,132,dragon_flare,1880,erdugliano71,1904
NeUH1fsr,Blitz,resign,4,English Opening: Anglo-Indian Defense |  Hedgehog System,black,52,timothyc,1481,zharptytsia,1659
NFs4kper,Blitz,resign,3,Sicilian Defense,white,91,zharptytsia,1650,timothyc,1488
lU8jOx0M,Rapid,outoftime,10,Sicilian Defense: Najdorf Variation,white,29,zharptytsia,1634,neil_the_seal,1611
khDjOwgp,Classical,resign,2,Nimzowitsch Defense,white,22,arjeh,1477,monia7887,1088
LgTkIBgg,Blitz,mate,2,Englund Gambit,white,69,clinton,1550,monia7887,1105
I2NjXJTW,Blitz,resign,3,King's Pawn Game: Napoleon Attack,black,110,monia7887,1128,dginni,1514
aWiMYgm2,Blitz,resign,3,King's Pawn Game: Wayward Queen Attack,white,25,rogerio_master,1347,monia7887,1213
k6lvp2L5,Blitz,resign,2,Reti Opening #2,white,44,ehsan_master,1322,monia7887,1500
yg3YRYbI,Rapid,resign,4,Queen's Pawn Game: Chigorin Variation,white,51,chessreaperz,1814,artmd,1805
OVDosFlI,Rapid,resign,5,Queen's Gambit Declined: Queen's Knight Variation,white,41,asafyan,1904,craciun05,1887
03q0xjq7,Rapid,resign,5,Queen's Pawn Game: Stonewall Attack,white,99,craciun05,1872,davidnemati,2021
lJgIJQNO,Rapid,resign,11,Semi-Slav Defense: Marshall Gambit |  Main Line,black,164,tomaszzloty,1817,craciun05,1863
dvzOHjiU,Rapid,resign,2,Modern Defense,black,40,craciun05,1873,fagnermartins,1887
efdpfM8y,Rapid,resign,8,Scotch Game: Scotch Gambit |  London Defense,white,21,shatrandjbaz,1951,craciun05,1882
4s4fA97l,Blitz,resign,3,Queen's Pawn Game: Chigorin Variation,white,45,demonique,2062,craciun05,1888
Xgif5dJN,Rapid,resign,2,Indian Game,white,115,craciun05,1875,oleza,1975
87RNbuia,Rapid,resign,9,Italian Game: Classical Variation |  Giuoco Pianissimo,white,34,zenonrock,2109,craciun05,1879
q13PSZxY,Rapid,resign,5,Queen's Pawn Game: Stonewall Attack,black,20,craciun05,1893,kuparacdu,1813
xWBvFpBN,Rapid,resign,6,Giuoco Piano,white,53,ceyelan,1902,craciun05,1904
YaQWFwbu,Rapid,resign,28,Ruy Lopez: Marshall Attack |  Modern Main Line,white,61,balikoevsd,1857,craciun05,1916
AbmeSgDu,Rapid,resign,2,Queen's Pawn,white,79,craciun05,1905,cemalsertdemir,1902
yyOI0nz4,Rapid,resign,4,Queen's Gambit Declined,white,19,varun_aravind,2161,craciun05,1910
GN994wIK,Rapid,mate,5,Queen's Pawn Game: Stonewall Attack,white,83,craciun05,1905,omoueza,1690
nbrEnrsW,Rapid,mate,5,Queen's Pawn Game: Stonewall Attack,white,91,craciun05,1891,jamesn04,2006
k9LdCu97,Rapid,mate,4,King's Gambit Declined |  Classical Variation,black,134,euggeo,1900,craciun05,1880
ByUPx5w6,Rapid,draw,2,Indian Game,draw,85,craciun05,1878,cristianomagalhaes,1927
TrLjeZg8,Classical,draw,13,King's Indian Defense: Exchange Variation,draw,63,sammy_jankis,1726,lbringer,1738
BNP0Fn8G,Classical,resign,5,Indian Game: London System,white,31,lbringer,1726,dmathman,1688
nGxiQZIt,Classical,mate,11,Sicilian Defense: Najdorf Variation |  English Attack,black,62,johnjpershing,1646,lbringer,1715
WXJcC8hV,Classical,draw,2,Indian Game,draw,115,lbringer,1712,kryyc,1779
PtX6fZqe,Classical,resign,4,Sicilian Defense: Old Sicilian,black,74,wolf21,1650,lbringer,1699
o76AcBhg,Rapid,outoftime,5,Sicilian Defense: Delayed Alapin,white,69,samadi38,1500,lbringer,1713
1DzPZnsa,Classical,mate,3,Sicilian Defense: Alapin Variation,black,68,dobrynya_t,1410,lbringer,1709
aoK4f9Z5,Classical,resign,3,Queen's Pawn Game: Mason Attack,white,55,lbringer,1692,miikka1,1741
ykRFZh7w,Rapid,mate,2,Sicilian Defense,black,88,shadman99,1361,lbringer,1688
MZipFR04,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,81,lbringer,1683,benjaminali,1366
cdmvLY8s,Rapid,resign,2,Horwitz Defense,white,25,lbringer,1667,sobral,1480
RlmrLmmo,Rapid,resign,5,Queen's Gambit Accepted: Old Variation,white,25,lbringer,1653,sakvo,1535
1cdZ4Ph7,Blitz,resign,7,Italian Game: Two Knights Defense |  Modern Bishop's Opening,white,49,lbringer,1645,raltun,1436
7YctYXVo,Classical,mate,5,Yusupov-Rubinstein System,black,114,jacob1991,1370,lbringer,1639
MyNHMrQi,Rapid,outoftime,2,Sicilian Defense,black,46,lbringer,1659,acidrain89,1592
8asCyucM,Classical,draw,6,Semi-Slav Defense: Accelerated Move Order,draw,201,lbringer,1665,ardacankurt,1526
mLY9CCtH,Rapid,resign,11,French Defense: Advance Variation |  Milner-Barry Gambit,white,65,vertis9016,1822,samoo1477,1767
dGvzzC9L,Rapid,resign,5,French Defense: Tarrasch Variation,white,67,samoo1477,1754,vertis9016,1835
9yk05cEY,Rapid,resign,4,Sicilian Defense: Old Sicilian,white,51,samoo1477,1732,nadir123,1784
qydklv3v,Rapid,resign,7,French Defense: Advance Variation #2,white,135,zombie1451,1875,samoo1477,1739
LXLF9p3n,Rapid,mate,9,Ruy Lopez: Classical Variation |  Zukertort Gambit,white,63,samoo1477,1731,noahmelto,1653
mTA0NNsB,Rapid,resign,7,Ruy Lopez: Classical Variation |  Central Variation,white,69,samoo1477,1721,earr,1697
RL6qSCcq,Rapid,outoftime,6,French Defense: Advance Variation #4,white,121,leonart,1696,samoo1477,1733
jluZ5Omm,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,65,samoo1477,1722,aboabdo,1727
XBUWO5rG,Rapid,outoftime,5,English Opening: Mikenas-Carls Variation #2,white,129,namreh21,1779,samoo1477,1731
8aiEYF43,Rapid,resign,3,French Defense: Knight Variation,white,85,oskarbuppha,1766,samoo1477,1741
h0rjBqbg,Rapid,mate,5,Philidor Defense,black,56,samoo1477,1751,safadao23,1745
uL6Nxgn0,Rapid,resign,4,Queen's Gambit Declined,white,123,vokizre_n,1793,samoo1477,1761
6sYiG1AZ,Rapid,resign,3,French Defense: Knight Variation,white,49,tramurr,1737,samoo1477,1772
wvMSm5qB,Rapid,mate,6,Ruy Lopez: Steinitz Defense,white,55,samoo1477,1762,tramurr,1747
vCnvkZer,Rapid,mate,3,French Defense: Knight Variation,black,62,clevesandcheese69,1664,samoo1477,1754
V3VBRNC1,Rapid,resign,5,Philidor Defense #3,white,95,samoo1477,1748,spirogrigri,1614
Wk9r2bSX,Rapid,mate,2,French Defense #2,black,160,mazorra,1651,samoo1477,1740
nIs1qsSn,Rapid,resign,6,Alekhine Defense,black,96,samoo1477,1748,rmorphy,1813
p61Ii6wV,Rapid,resign,6,Sicilian Defense: Alapin Variation |  Barmen Defense,white,85,samoo1477,1737,loser69,1752
yWa3nxQw,Rapid,mate,2,Horwitz Defense,black,90,arketip,1802,samoo1477,1725
GAW59vme,Rapid,resign,7,French Defense: Advance Variation |  Nimzowitsch System,black,33,obladaetchess,1684,samoo1477,1715
GPvhi4MM,Rapid,mate,3,French Defense: Steinitz Attack,white,107,magnifico_e,1709,samoo1477,1726
CQzxlZp5,Rapid,resign,6,Ruy Lopez: Steinitz Defense,black,60,samoo1477,1731,beks3335,1958
jaC1mFkm,Rapid,resign,5,Philidor Defense,white,65,samoo1477,1721,necko1985,1695
RNCvtp7r,Rapid,resign,9,French Defense: Advance Variation |  Paulsen Attack,white,59,guran72,1611,samoo1477,1735
m95wevwv,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,69,samoo1477,1724,pine124,1735
TUwmJs5p,Rapid,mate,3,French Defense: Knight Variation,white,101,oamora,1671,samoo1477,1737
9yZftlCd,Rapid,outoftime,5,French Defense: Tarrasch Variation,white,85,samoo1477,1727,oamora,1680
hBTQ5LAR,Rapid,resign,2,Horwitz Defense,black,47,oamora,1705,samoo1477,1718
jwABBSTV,Rapid,outoftime,2,Owen Defense,white,73,samoo1477,1708,michaelvation,1696
QrF3BDIa,Rapid,mate,8,Bogo-Indian Defense: Exchange Variation,white,59,felipegasparotto,1740,samoo1477,1709
nikr5uzL,Blitz,mate,5,Ruy Lopez,black,68,samoo1477,1719,mariaa,1737
BTqWnWRo,Blitz,mate,4,Queen's Indian Defense,black,96,hennihop,1833,samoo1477,1705
hQKvnrLl,Rapid,resign,5,French Defense: Exchange Variation,white,123,mohamad_daneshgar,1751,samoo1477,1715
9aeHEb3A,Rapid,outoftime,5,Caro-Kann Defense: Advance Variation,white,113,samoo1477,1698,lazaropa,1925
5DIqQBnL,Rapid,mate,5,Russian Game: Three Knights Game,black,44,samoo1477,1709,ruibarbo_7,1706
AEeLgUZA,Rapid,mate,3,French Defense: Knight Variation,white,155,luishb,1600,samoo1477,1723
0QD9C9Av,Rapid,outoftime,12,French Defense: Classical Variation,black,74,motacarlos,1739,samoo1477,1712
O8d4BKPg,Rapid,resign,6,Sicilian Defense: Alapin Variation |  Barmen Defense,white,103,samoo1477,1705,konstantinos95,1564
d6Drrejd,Rapid,outoftime,2,Sicilian Defense,draw,128,bijay,1744,samoo1477,1704
KKYCfsLC,Rapid,mate,3,Sicilian Defense: Alapin Variation,black,70,samoo1477,1715,lsd038,1685
h3JwL5jE,Rapid,resign,2,French Defense #2,black,74,mazorra,1637,samoo1477,1707
Zq4NHjPT,Blitz,mate,6,French Defense: Tarrasch Variation |  Morozevich Variation,white,79,samoo1477,1701,sgbarrys,1500
kV33ACE5,Blitz,mate,7,French Defense: Advance Variation |  Nimzowitsch System,white,81,escape3030,1643,samoo1477,1714
PtAnQoyT,Rapid,draw,7,French Defense: Advance Variation |  Nimzowitsch System,draw,91,amaks,1706,samoo1477,1714
gvOqXp6U,Rapid,outoftime,4,King's Pawn Game: McConnell Defense,white,121,samoo1477,1707,uc_pcf,1585
W7gNeP1G,Blitz,outoftime,5,Russian Game: Three Knights Game,draw,180,samoo1477,1705,alessandroramos,1783
3Hvfbc0M,Rapid,mate,3,Caro-Kann Defense,white,61,samoo1477,1694,insanityrains,1695
BbSWCxIt,Rapid,resign,12,Nimzo-Indian Defense: Normal Variation |  Gligoric System,white,82,brujito,2040,chesspopper88,2020
tFAPtTO8,Rapid,resign,15,King's Indian |  Fianchetto |  Classical Variation |  8.e4,black,92,mswest46,2017,chesspopper88,2008
avelaq89,Rapid,mate,6,Sicilian Defense: Closed,white,43,nicotoneatto,1846,chesspopper88,2025
ygB7FjSs,Rapid,resign,8,Queen's Gambit Declined: 4.Bg5 Be7,white,25,chesspopper88,2014,xhedge,1999
H7gg4STq,Rapid,mate,5,King's Pawn Game: Tayler Opening,black,68,wilce,1879,chesspopper88,2007
UySXY4jA,Rapid,resign,13,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,black,34,chesspopper88,2012,martineden11,2216
pC3DfZBm,Rapid,resign,9,Scotch Game: Scotch Gambit |  Advance Variation,white,41,martineden11,2208,chesspopper88,2018
vJWEsA4S,Rapid,resign,13,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,black,26,chesspopper88,2024,martineden11,2200
uWLvcuxn,Rapid,resign,3,English Opening: King's English Variation |  Reversed Sicilian,white,51,chesspopper88,2019,eomanx5,1778
HHSf3mzZ,Classical,resign,8,Nimzo-Indian Defense: Ragozin Variation,black,118,blunderkoning,2055,chesspopper88,2007
3SCuBinP,Rapid,resign,11,Sicilian Defense: Najdorf Variation,white,65,chesspopper88,1997,olivermagno,1956
fIgszdZ1,Rapid,outoftime,8,Nimzo-Indian Defense: Ragozin Variation,white,83,medhadhoud,1840,chesspopper88,2013
xEA1801v,Rapid,resign,11,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,white,45,chesspopper88,2008,nespil,1795
UAuodnYK,Rapid,resign,11,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,black,30,chesspopper88,2018,minhyun,2053
H08VGa4m,Rapid,draw,15,Queen's Indian Defense: Classical Variation |  Polugaevsky Gambit,draw,58,danielcarax28,1971,chesspopper88,2019
h0uphqs2,Blitz,resign,17,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line,white,31,chesspopper88,2006,keresch,2078
tkphzxWZ,Rapid,mate,6,Italian Game: Anti-Fried Liver Defense,white,129,chesspopper88,1999,aliila2000,1863
9GBxaeby,Rapid,outoftime,10,Nimzo-Indian Defense: Classical |  Noa Variation |  5.cxd5 exd5,black,36,amgoun,1967,chesspopper88,1989
yMvAFKkP,Rapid,resign,8,Nimzo-Indian Defense: Ragozin Variation,black,41,grogrogo,1773,chesspopper88,1984
Myygzudq,Rapid,resign,5,French Defense: Paulsen Variation,white,32,chesspopper88,1979,grogrogo,1778
NiDuiCut,Rapid,mate,6,Sicilian Defense: Alapin Variation |  Barmen Defense,black,64,capablanca93,1840,chesspopper88,1972
LR0b7TSy,Rapid,draw,10,Nimzo-Indian Defense: Saemisch Variation,draw,144,gladiatorwess,1792,chesspopper88,1977
IyaHsNh3,Rapid,outoftime,7,Sicilian Defense: Open #3,black,108,chesspopper88,1990,jorgedelfuego,1913
9vNnlHMN,Rapid,resign,15,Russian Game: Classical Attack |  Chigorin Variation,black,34,chesspopper88,2001,warumer,2006
f5qrxixx,Rapid,resign,4,King's Gambit Declined |  Classical Variation,black,38,warumer,2019,chesspopper88,1989
APEvwy9z,Blitz,resign,11,Queen's Gambit Declined: Modern Variation |  Normal Line,white,131,chesspopper88,1981,chessdaddy53,1865
ualgshKC,Rapid,resign,20,Ruy Lopez: Noah's Ark Trap,black,58,zaychik13,1878,chesspopper88,1973
aKTA0hwo,Rapid,resign,10,Sicilian Defense: Kan Variation |  Wing Attack,black,24,chesspopper88,1987,arthana,1883
N88IVgB5,Rapid,resign,7,Slav Defense: Three Knights Variation,white,63,chesspopper88,1977,discalie,1948
4LsAPNh1,Rapid,resign,3,French Defense: Normal Variation,black,45,mrjv,1617,binboy,1437
orAOYWnJ,Rapid,resign,7,French Defense: Advance Variation |  Nimzowitsch System,black,32,last77,1471,mrjv,1610
gXK56yBe,Rapid,resign,5,Scotch Game,white,41,mrjv,1599,arvin89,1606
Oif0VwOW,Rapid,resign,9,French Defense: Advance Variation |  Paulsen Attack,white,37,mrjv,1588,blackkkk888,1612
fLKdfWoW,Rapid,resign,5,French Defense: Schlechter Variation,white,23,bombburperz,1520,mrjv,1601
miX6bsxN,Rapid,resign,6,Sicilian Defense #2,black,20,mrjv,1610,damakhlouf,1635
BMKBrt0i,Rapid,resign,6,Nimzo-Indian Defense,black,84,italiano_medio,1548,mrjv,1601
Hve0K90k,Rapid,resign,3,French Defense: Knight Variation,white,21,cohiba_313,1527,mrjv,1614
1iyucBgT,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,21,mrjv,1623,tireddoc,1684
96naRgmH,Rapid,resign,3,French Defense: Knight Variation,white,79,ilija2005,1524,mrjv,1637
dyfCDPfE,Rapid,mate,6,Sicilian Defense: Drazic Variation,white,71,mrjv,1626,anselmi,1624
sWbQjLC5,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,white,53,mrjv,1618,mohit_comes2rock,1525
viYCzdi0,Rapid,resign,3,French Defense: Knight Variation,black,72,ragim05,1703,mrjv,1604
jM97zCq3,Rapid,resign,7,French Defense: Wing Gambit,white,55,kayeye,1494,mrjv,1619
qM60nmmC,Rapid,resign,8,Sicilian Defense: Loewenthal Variation,black,32,mrjv,1630,boldnbald,1629
bowcT3pU,Rapid,resign,3,French Defense: Steinitz Attack,white,61,razorblades,1594,mrjv,1642
jxEJeqw4,Rapid,resign,7,French Defense: Advance Variation |  Nimzowitsch System,black,56,thebeat42,1460,mrjv,1636
vcbkGc8Y,Rapid,mate,8,Philidor Defense: Exchange Variation,white,87,mrjv,1627,cempol,1573
vsZOrrXx,Rapid,outoftime,3,French Defense: Normal Variation,white,55,mrjv,1615,zabelin,1662
